time_index,set_point,measurement,proportional,integrator,differentiator
0.66520,8.865,1.954,3.455,1.000,0.000
0.66560,8.000,1.942,3.028,1.000,0.000
0.66600,8.785,1.847,3.469,1.000,0.000
0.66640,9.056,1.864,3.596,1.000,0.000
0.66680,8.375,1.876,3.249,1.000,0.000
0.66720,8.859,1.885,3.487,1.000,0.000
0.66760,8.319,1.805,3.256,1.000,0.000
0.66800,8.616,1.747,3.434,1.000,0.000
0.66840,8.406,1.791,3.307,1.000,0.000
0.66880,8.191,1.823,3.183,1.000,0.000
0.66920,8.362,1.847,3.257,1.000,0.000
0.66960,8.459,1.864,3.297,1.000,0.000
0.67000,8.104,1.876,3.114,1.000,0.000
0.67040,8.010,1.885,3.062,1.000,0.000
0.67080,8.366,1.805,3.280,1.000,0.000
0.67120,8.362,1.747,3.307,1.000,0.000
0.67160,8.080,1.791,3.144,1.000,0.000
0.67200,8.000,1.823,3.088,1.000,0.000
0.67240,8.157,1.760,3.198,1.000,0.000
0.67280,8.002,1.801,3.100,1.000,0.000
0.67320,8.000,1.917,3.041,1.000,0.000
0.67360,8.262,2.001,3.130,1.000,0.000
0.67400,8.037,1.976,3.030,1.000,0.000
0.67440,8.000,1.872,3.063,1.000,0.000
0.67480,8.092,1.882,3.105,1.000,0.000
0.67520,8.000,1.889,3.055,1.000,0.000
0.67560,8.000,1.895,3.052,1.000,0.000
0.67600,8.000,1.899,3.050,1.000,0.000
0.67640,8.000,1.902,3.048,1.000,0.000
0.67680,8.000,1.904,3.047,1.000,0.000
0.67720,8.000,1.905,3.047,1.000,0.000
0.67760,8.000,1.906,3.046,1.000,0.000
0.67800,8.000,1.821,3.089,1.000,0.000
0.67840,8.000,1.758,3.120,1.000,0.000
0.67880,8.000,1.799,3.100,1.000,0.000
0.67920,8.000,1.829,3.085,1.000,0.000
0.67960,8.000,1.851,3.074,1.000,0.000
0.68000,8.000,1.867,3.066,1.000,0.000
0.68040,8.000,1.792,3.103,1.000,0.000
0.68080,8.000,1.737,3.131,1.000,0.000
0.68120,8.000,1.784,3.107,1.000,0.000
0.68160,8.000,1.818,3.090,1.000,0.000
0.68200,8.000,1.843,3.078,1.000,0.000
0.68240,8.000,1.861,3.069,1.000,0.000
0.68280,8.000,1.874,3.062,1.000,0.000
0.68320,8.000,1.797,3.101,1.000,0.000
0.68360,8.000,1.741,3.129,1.000,0.000
0.68400,8.000,1.787,3.106,1.000,0.000
0.68440,8.000,1.734,3.132,1.000,0.000
0.68480,8.000,1.695,3.152,1.000,0.000
0.68520,8.000,1.753,3.123,1.000,0.000
0.68560,8.000,1.796,3.101,1.000,0.000
0.68600,8.000,1.740,3.129,1.000,0.000
0.68640,8.000,1.700,3.149,1.000,0.000
0.68680,8.199,1.757,3.221,1.000,0.000
0.68720,8.145,1.798,3.173,1.000,0.000
0.68760,8.153,1.828,3.162,1.000,0.000
0.68800,8.183,1.850,3.166,1.000,0.000
0.68840,8.545,1.780,3.382,1.000,0.000
0.68880,8.345,1.729,3.308,1.000,0.000
0.68920,8.418,1.778,3.320,1.000,0.000
0.68960,8.408,1.813,3.297,1.000,0.000
0.69000,8.148,1.753,3.197,1.000,0.000
0.69040,8.000,1.709,3.145,1.000,0.000
0.69080,8.000,1.763,3.118,1.000,0.000
0.69120,8.000,1.803,3.098,1.000,0.000
0.69160,8.000,1.832,3.083,1.000,0.000
0.69200,8.000,1.853,3.073,1.000,0.000
0.69240,8.000,1.868,3.065,1.000,0.000
0.69280,8.000,1.879,3.060,1.000,0.000
0.69320,8.000,1.801,3.099,1.000,0.000
0.69360,8.000,1.744,3.127,1.000,0.000
0.69400,8.000,1.789,3.105,1.000,0.000
0.69440,8.000,1.822,3.088,1.000,0.000
0.69480,8.000,1.759,3.120,1.000,0.000
0.69520,8.000,1.713,3.143,1.000,0.000
0.69560,8.000,1.767,3.116,1.000,0.000
0.69600,8.000,1.805,3.097,1.000,0.000
0.69640,8.000,1.834,3.082,1.000,0.000
0.69680,8.000,1.854,3.072,1.000,0.000
0.69720,8.000,1.783,3.108,1.000,0.000
0.69760,8.000,1.731,3.134,1.000,0.000
0.69800,8.000,1.693,3.153,1.000,0.000
0.69840,8.000,1.665,3.167,1.000,0.000
0.69880,8.000,1.731,3.134,1.000,0.000
0.69920,8.000,1.780,3.109,1.000,0.000
0.69960,8.000,1.815,3.092,1.000,0.000
0.70000,8.362,1.754,3.303,1.000,0.000
0.70040,8.381,1.710,3.335,1.000,0.000
0.70080,8.591,1.764,3.413,1.000,0.000
0.70120,8.910,1.717,3.596,1.000,0.000
0.70160,9.128,1.683,3.722,1.000,0.000
0.70200,9.452,1.744,3.853,1.000,0.000
0.70240,9.323,1.789,3.766,1.000,0.000
0.70280,9.485,1.822,3.831,1.000,0.000
0.70320,9.422,1.846,3.788,1.000,0.000
0.70360,9.365,1.776,3.794,1.000,0.000
0.70400,9.241,1.726,3.757,1.000,0.000
0.70440,9.168,1.776,3.696,1.000,0.000
0.70480,8.932,1.812,3.559,1.000,0.000
0.70520,8.673,1.838,3.417,1.000,0.000
0.70560,8.626,1.858,3.384,1.000,0.000
0.70600,8.084,1.872,3.106,1.000,0.000
0.70640,8.000,1.795,3.102,1.000,0.000
0.70680,8.000,1.654,3.172,1.000,0.000
0.70720,8.000,1.550,3.224,1.000,0.000
0.70760,8.000,1.648,3.175,1.000,0.000
0.70800,8.000,1.719,3.140,1.000,0.000
0.70840,8.000,1.684,3.157,1.000,0.000
0.70880,8.266,1.745,3.260,1.000,0.000
0.70920,8.323,1.790,3.266,1.000,0.000
0.70960,8.621,1.909,3.356,1.000,0.000
0.71000,8.200,1.995,3.102,1.000,0.000
0.71040,8.534,1.972,3.280,1.000,0.000
0.71080,8.935,1.868,3.533,1.000,0.000
0.71120,8.725,1.793,3.466,1.000,0.000
0.71160,9.014,1.652,3.681,1.000,0.000
0.71200,8.802,1.549,3.626,1.000,0.000
0.71240,8.587,1.647,3.470,1.000,0.000
0.71280,8.785,1.718,3.533,1.000,0.000
0.71320,8.627,1.770,3.428,1.000,0.000
0.71360,8.630,1.808,3.411,1.000,0.000
0.71400,8.265,1.835,3.214,1.000,0.000
0.71440,8.243,1.855,3.193,1.000,0.000
0.71480,8.172,1.784,3.194,1.000,0.000
0.71520,8.000,1.731,3.134,1.000,0.000
0.71560,8.114,1.780,3.167,1.000,0.000
0.71600,8.000,1.815,3.092,1.000,0.000
0.71640,8.000,1.841,3.079,1.000,0.000
0.71680,8.000,1.859,3.070,1.000,0.000
0.71720,8.000,1.959,3.020,1.000,0.000
0.71760,8.000,1.946,3.026,1.000,0.000
0.71800,8.000,1.936,3.031,1.000,0.000
0.71840,8.000,2.015,2.992,1.000,0.000
0.71880,8.000,1.986,3.006,1.000,0.000
0.71920,8.000,1.965,3.017,1.000,0.000
0.71960,8.000,1.950,3.024,1.000,0.000
0.72000,8.000,1.939,3.030,1.000,0.000
0.72040,8.000,1.931,3.034,1.000,0.000
0.72080,8.000,1.752,3.123,1.000,0.000
0.72120,8.000,1.536,3.231,1.000,0.000
0.72160,8.000,1.637,3.181,1.000,0.000
0.72200,8.000,1.711,3.144,1.000,0.000
0.72240,8.000,1.678,3.160,1.000,0.000
0.72280,8.000,1.741,3.129,1.000,0.000
0.72320,8.000,1.873,3.063,1.000,0.000
0.72360,8.000,1.969,3.015,1.000,0.000
0.72400,8.000,1.953,3.023,1.000,0.000
0.72440,8.000,1.941,3.029,1.000,0.000
0.72480,8.000,1.933,3.033,1.000,0.000
0.72520,8.000,1.926,3.036,1.000,0.000
0.72560,8.000,1.922,3.038,1.000,0.000
0.72600,8.000,1.918,3.040,1.000,0.000
0.72640,8.000,1.829,3.085,1.000,0.000
0.72680,8.000,1.765,3.117,1.000,0.000
0.72720,8.000,1.804,3.097,1.000,0.000
0.72760,8.000,1.746,3.126,1.000,0.000
0.72800,8.000,1.704,3.147,1.000,0.000
0.72840,8.000,1.846,3.076,1.000,0.000
0.72880,8.000,1.950,3.024,1.000,0.000
0.72920,8.000,1.939,3.030,1.000,0.000
0.72960,8.000,1.931,3.034,1.000,0.000
0.73000,8.000,1.925,3.037,1.000,0.000
0.73040,8.000,2.007,2.996,1.000,0.000
0.73080,8.000,2.067,2.966,1.000,0.000
0.73120,8.000,2.024,2.987,1.000,0.000
0.73160,8.000,1.993,3.003,1.000,0.000
0.73200,8.000,1.970,3.014,1.000,0.000
0.73240,8.000,1.954,3.022,1.000,0.000
0.73280,8.000,2.028,2.985,1.000,0.000
0.73320,8.000,2.082,2.958,1.000,0.000
0.73360,8.000,2.122,2.938,1.000,0.000
0.73400,8.000,2.150,2.924,1.000,0.000
0.73440,8.000,2.085,2.957,1.000,0.000
0.73480,8.000,2.037,2.981,1.000,0.000
0.73520,8.000,2.003,2.998,1.000,0.000
0.73560,8.000,1.977,3.011,1.000,0.000
0.73600,8.000,1.959,3.020,1.000,0.000
0.73640,8.000,2.032,2.983,1.000,0.000
0.73680,8.000,2.085,2.957,1.000,0.000
0.73720,8.000,2.037,2.981,1.000,0.000
0.73760,8.000,2.003,2.998,1.000,0.000
0.73800,8.000,1.977,3.011,1.000,0.000
0.73840,8.000,1.959,3.020,1.000,0.000
0.73880,8.000,2.032,2.983,1.000,0.000
0.73920,8.000,2.085,2.957,1.000,0.000
0.73960,8.000,2.037,2.981,1.000,0.000
0.74000,8.000,2.003,2.998,1.000,0.000
0.74040,8.000,1.977,3.011,1.000,0.000
0.74080,8.000,1.959,3.020,1.000,0.000
0.74120,8.000,1.945,3.027,1.000,0.000
0.74160,8.000,2.022,2.988,1.000,0.000
0.74200,8.000,2.078,2.960,1.000,0.000
0.74240,8.000,2.032,2.983,1.000,0.000
0.74280,8.074,2.085,2.994,1.000,0.000
0.74320,8.150,2.124,3.012,1.000,0.000
0.74360,8.051,2.066,2.992,1.000,0.000
0.74400,8.188,2.023,3.082,1.000,0.000
0.74440,8.000,1.992,3.003,1.000,0.000
0.74480,8.000,1.970,3.014,1.000,0.000
0.74520,8.000,1.953,3.023,1.000,0.000
0.74560,8.000,1.941,3.029,1.000,0.000
0.74600,8.092,1.933,3.079,1.000,0.000
0.74640,8.000,1.926,3.036,1.000,0.000
0.74680,8.000,1.922,3.038,1.000,0.000
0.74720,8.000,1.918,3.040,1.000,0.000
0.74760,8.000,1.916,3.041,1.000,0.000
0.74800,8.000,1.914,3.042,1.000,0.000
0.74840,8.000,1.740,3.129,1.000,0.000
0.74880,8.000,1.613,3.193,1.000,0.000
0.74920,8.000,1.521,3.239,1.000,0.000
0.74960,8.000,1.453,3.273,1.000,0.000
0.75000,8.000,1.664,3.167,1.000,0.000
0.75040,8.000,1.730,3.134,1.000,0.000
0.75080,8.000,1.692,3.153,1.000,0.000
0.75120,8.000,1.838,3.080,1.000,0.000
0.75160,8.000,1.857,3.071,1.000,0.000
0.75200,8.000,1.871,3.064,1.000,0.000
0.75240,8.000,1.882,3.058,1.000,0.000
0.75280,8.000,1.803,3.098,1.000,0.000
0.75320,8.000,1.832,3.083,1.000,0.000
0.75360,8.000,1.853,3.073,1.000,0.000
0.75400,8.000,1.868,3.065,1.000,0.000
0.75440,8.000,1.879,3.060,1.000,0.000
0.75480,8.000,1.887,3.056,1.000,0.000
0.75520,8.284,1.893,3.195,1.000,0.000
0.75560,8.483,1.898,3.292,1.000,0.000
0.75600,8.111,1.901,3.105,1.000,0.000
0.75640,8.000,1.903,3.048,1.000,0.000
0.75680,8.000,1.905,3.047,1.000,0.000
0.75720,8.000,1.906,3.046,1.000,0.000
0.75760,8.000,1.907,3.046,1.000,0.000
0.75800,8.000,1.821,3.089,1.000,0.000
0.75840,8.000,1.845,3.077,1.000,0.000
0.75880,8.000,2.035,2.982,1.000,0.000
0.75920,8.000,2.001,2.999,1.000,0.000
0.75960,8.000,1.890,3.054,1.000,0.000
0.76000,8.000,1.895,3.052,1.000,0.000
0.76040,8.000,1.899,3.050,1.000,0.000
0.76080,8.000,1.902,3.048,1.000,0.000
0.76120,8.000,1.817,3.091,1.000,0.000
0.76160,8.000,1.756,3.121,1.000,0.000
0.76200,8.000,1.798,3.100,1.000,0.000
0.76240,8.000,1.828,3.085,1.000,0.000
0.76280,8.000,1.850,3.074,1.000,0.000
0.76320,8.000,1.780,3.109,1.000,0.000
0.76360,8.000,1.728,3.135,1.000,0.000
0.76400,8.000,1.691,3.154,1.000,0.000
0.76440,8.000,1.578,3.210,1.000,0.000
0.76480,8.000,1.581,3.209,1.000,0.000
0.76520,8.000,1.670,3.164,1.000,0.000
0.76560,8.000,1.735,3.132,1.000,0.000
0.76600,8.000,1.696,3.151,1.000,0.000
0.76640,8.000,1.668,3.165,1.000,0.000
0.76680,8.000,1.560,3.219,1.000,0.000
0.76720,8.000,1.482,3.258,1.000,0.000
0.76760,8.101,1.512,3.294,1.000,0.000
0.76800,8.000,1.533,3.233,1.000,0.000
0.76840,8.000,1.635,3.182,1.000,0.000
0.76880,8.000,1.623,3.188,1.000,0.000
0.76920,8.000,1.615,3.192,1.000,0.000
0.76960,8.000,1.695,3.152,1.000,0.000
0.77000,9.282,1.753,3.764,1.000,0.000
0.77040,9.535,1.795,3.869,1.000,0.000
0.77080,8.000,1.826,3.086,1.000,0.000
0.77120,8.000,1.849,3.075,1.000,0.000
0.77160,8.000,1.865,3.067,1.000,0.000
0.77200,8.000,1.877,3.061,1.000,0.000
0.77240,8.000,1.886,3.056,1.000,0.000
0.77280,8.000,1.806,3.096,1.000,0.000
0.77320,8.000,1.575,3.212,1.000,0.000
0.77360,8.000,1.320,3.339,1.000,0.000
0.77400,8.000,1.221,3.389,1.000,0.000
0.77440,8.000,1.148,3.425,1.000,0.000
0.77480,8.000,1.182,3.408,1.000,0.000
0.77520,8.000,1.380,3.309,1.000,0.000
0.77560,8.000,1.523,3.238,1.000,0.000
0.77600,8.000,1.628,3.185,1.000,0.000
0.77640,8.000,1.532,3.233,1.000,0.000
0.77680,8.000,1.461,3.269,1.000,0.000
0.77720,8.000,1.497,3.251,1.000,0.000
0.77760,8.000,1.522,3.238,1.000,0.000
0.77800,8.000,1.627,3.186,1.000,0.000
0.77840,8.000,1.704,3.147,1.000,0.000
0.77880,8.000,1.760,3.119,1.000,0.000
0.77920,8.000,1.800,3.099,1.000,0.000
0.77960,8.000,1.743,3.128,1.000,0.000
0.78000,8.000,1.616,3.191,1.000,0.000
0.78040,8.000,1.609,3.195,1.000,0.000
0.78080,8.000,1.691,3.154,1.000,0.000
0.78120,8.000,1.750,3.124,1.000,0.000
0.78160,8.000,1.793,3.103,1.000,0.000
0.78200,8.000,1.825,3.087,1.000,0.000
0.78240,8.000,1.848,3.075,1.000,0.000
0.78280,8.000,1.864,3.067,1.000,0.000
0.78320,8.000,1.877,3.061,1.000,0.000
0.78360,8.000,1.885,3.057,1.000,0.000
0.78400,8.000,1.892,3.053,1.000,0.000
0.78440,8.000,1.897,3.051,1.000,0.000
0.78480,8.000,1.900,3.049,1.000,0.000
0.78520,8.000,1.903,3.048,1.000,0.000
0.78560,8.000,1.904,3.047,1.000,0.000
0.78600,8.000,1.906,3.046,1.000,0.000
0.78640,8.000,1.907,3.046,1.000,0.000
0.78680,8.000,1.907,3.046,1.000,0.000
0.78720,8.000,1.908,3.045,1.000,0.000
0.78760,8.000,1.735,3.132,1.000,0.000
0.78800,8.000,1.610,3.194,1.000,0.000
0.78840,8.206,1.778,3.214,1.000,0.000
0.78880,8.122,1.900,3.111,1.000,0.000
0.78920,8.399,1.902,3.248,1.000,0.000
0.78960,8.526,1.904,3.310,1.000,0.000
0.79000,8.356,1.906,3.225,1.000,0.000
0.79040,8.608,1.907,3.350,1.000,0.000
0.79080,9.139,1.907,3.615,1.000,0.000
0.79120,8.126,1.908,3.109,1.000,0.000
0.79160,8.000,1.995,3.002,1.000,0.000
0.79200,8.005,2.058,2.973,1.000,0.000
0.79240,8.000,2.104,2.947,1.000,0.000
0.79280,8.000,2.138,2.930,1.000,0.000
0.79320,8.000,2.076,2.961,1.000,0.000
0.79360,8.000,2.030,2.984,1.000,0.000
0.79400,8.000,1.998,3.000,1.000,0.000
0.79440,8.000,2.060,2.969,1.000,0.000
0.79480,8.000,2.106,2.946,1.000,0.000
0.79520,8.000,2.052,2.973,1.000,0.000
0.79560,8.000,2.013,2.993,1.000,0.000
0.79600,8.000,1.985,3.007,1.000,0.000
0.79640,8.000,1.965,3.017,1.000,0.000
0.79680,8.000,1.950,3.024,1.000,0.000
0.79720,8.000,1.939,3.030,1.000,0.000
0.79760,8.000,1.931,3.034,1.000,0.000
0.79800,8.160,2.011,3.074,1.000,0.000
0.79840,8.264,2.070,3.097,1.000,0.000
0.79880,8.577,2.026,3.275,1.000,0.000
0.79920,8.515,1.908,3.303,1.000,0.000
0.79960,8.000,1.649,3.175,1.000,0.000
0.80000,8.651,1.461,3.595,1.000,0.000
0.80040,10.000,1.496,4.251,1.000,0.000
0.80080,8.658,1.608,3.525,1.000,0.000
0.80120,9.424,1.690,3.867,1.000,0.000
0.80160,8.497,1.750,3.373,1.000,0.000
0.80200,8.578,1.879,3.349,1.000,0.000
0.80240,8.537,1.974,3.281,1.000,0.000
0.80280,8.656,1.956,3.349,1.000,0.000
0.80320,8.208,1.944,3.132,1.000,0.000
0.80360,8.077,2.021,3.028,1.000,0.000
0.80400,8.000,2.077,2.961,1.000,0.000
0.80440,8.000,2.031,2.984,1.000,0.000
0.80480,8.000,1.998,3.000,1.000,0.000
0.80520,8.000,1.974,3.012,1.000,0.000
0.80560,8.000,1.957,3.021,1.000,0.000
0.80600,8.000,2.030,2.984,1.000,0.000
0.80640,8.000,1.997,3.001,1.000,0.000
0.80680,8.000,1.801,3.099,1.000,0.000
0.80720,8.000,1.744,3.127,1.000,0.000
0.80760,8.000,1.789,3.105,1.000,0.000
0.80800,8.075,1.908,3.083,1.000,0.000
0.80840,8.278,1.908,3.185,1.000,0.000
0.80880,8.550,1.995,3.277,1.000,0.000
0.80920,8.950,2.058,3.445,1.000,0.000
0.80960,9.338,1.931,3.703,1.000,0.000
0.81000,9.037,2.012,3.512,1.000,0.000
0.81040,9.218,2.070,3.573,1.000,0.000
0.81080,9.092,2.027,3.532,1.000,0.000
0.81120,8.983,1.995,3.493,1.000,0.000
0.81160,9.055,1.972,3.541,1.000,0.000
0.81200,8.777,1.955,3.411,1.000,0.000
0.81240,8.703,1.942,3.380,1.000,0.000
0.81280,8.669,1.761,3.454,1.000,0.000
0.81320,8.839,1.628,3.605,1.000,0.000
0.81360,8.708,1.704,3.501,1.000,0.000
0.81400,8.867,1.674,3.596,1.000,0.000
0.81440,9.166,1.651,3.757,1.000,0.000
0.81480,9.156,1.721,3.717,1.000,0.000
0.81520,8.898,1.772,3.562,1.000,0.000
0.81560,8.984,1.810,3.587,1.000,0.000
0.81600,8.995,1.837,3.579,1.000,0.000
0.81640,8.998,1.856,3.570,1.000,0.000
0.81680,8.969,1.957,3.506,1.000,0.000
0.81720,8.898,2.031,3.433,1.000,0.000
0.81760,9.129,1.998,3.565,1.000,0.000
0.81800,8.981,1.974,3.503,1.000,0.000
0.81840,9.011,1.956,3.527,1.000,0.000
0.81880,9.385,1.943,3.720,1.000,0.000
0.81920,9.474,1.934,3.770,1.000,0.000
0.81960,9.129,1.841,3.644,1.000,0.000
0.82000,9.182,1.773,3.704,1.000,0.000
0.82040,9.393,1.810,3.791,1.000,0.000
0.82080,9.378,1.837,3.770,1.000,0.000
0.82120,9.476,1.857,3.809,1.000,0.000
0.82160,9.475,1.871,3.801,1.000,0.000
0.82200,9.485,1.881,3.801,1.000,0.000
0.82240,9.648,1.889,3.879,1.000,0.000
0.82280,9.578,1.894,3.841,1.000,0.000
0.82320,9.697,1.899,3.899,1.000,0.000
0.82360,9.711,1.901,3.905,1.000,0.000
0.82400,9.652,1.904,3.874,1.000,0.000
0.82440,9.982,1.905,4.038,1.000,0.000
0.82480,9.565,1.906,3.829,1.000,0.000
0.82520,9.488,1.907,3.790,1.000,0.000
0.82560,9.671,1.735,3.968,1.000,0.000
0.82600,10.000,1.696,4.151,1.000,0.000
0.82640,9.928,1.754,4.086,1.000,0.000
0.82680,9.065,1.710,3.677,1.000,0.000
0.82720,9.952,1.764,4.094,1.000,0.000
0.82760,9.372,1.630,3.870,1.000,0.000
0.82800,10.000,1.533,4.233,1.000,0.000
0.82840,9.634,1.549,4.042,1.000,0.000
0.82880,9.802,1.560,4.121,1.000,0.000
0.82920,9.808,1.655,4.076,1.000,0.000
0.82960,9.691,1.724,3.983,1.000,0.000
0.83000,9.703,1.774,3.964,1.000,0.000
0.83040,9.699,1.811,3.943,1.000,0.000
0.83080,9.869,1.838,4.015,1.000,0.000
0.83120,9.674,1.857,3.908,1.000,0.000
0.83160,9.915,1.871,4.022,1.000,0.000
0.83200,9.677,1.882,3.897,1.000,0.000
0.83240,9.793,1.889,3.951,1.000,0.000
0.83280,9.970,1.895,4.037,1.000,0.000
0.83320,9.945,1.899,4.023,1.000,0.000
0.83360,10.000,1.902,4.048,1.000,0.000
0.83400,10.000,1.904,4.047,1.000,0.000
0.83440,10.000,1.732,4.133,1.000,0.000
0.83480,9.941,1.435,4.253,1.000,0.000
0.83520,9.999,1.391,4.304,1.000,0.000
0.83560,10.000,1.359,4.320,1.000,0.000
0.83600,10.000,1.422,4.288,1.000,0.000
0.83640,10.000,1.641,4.179,1.000,0.000
0.83680,10.000,1.714,4.142,1.000,0.000
0.83720,10.000,1.767,4.116,1.000,0.000
0.83760,10.000,1.719,4.140,1.000,0.000
0.83800,10.000,1.511,4.244,1.000,0.000
0.83840,10.000,1.360,4.319,1.000,0.000
0.83880,10.000,1.423,4.288,1.000,0.000
0.83920,8.000,1.555,3.222,1.000,0.000
0.83960,10.000,1.651,4.174,1.000,0.000
0.84000,10.000,1.721,4.139,1.000,0.000
0.84040,10.000,1.772,4.113,1.000,0.000
0.84080,9.842,1.809,4.016,1.000,0.000
0.84120,10.000,1.837,4.081,1.000,0.000
0.84160,10.000,1.943,4.028,1.000,0.000
0.84200,10.000,2.020,3.989,1.000,0.000
0.84240,10.000,1.990,4.004,1.000,0.000
0.84280,10.000,2.055,3.972,1.000,0.000
0.84320,10.000,2.102,3.948,1.000,0.000
0.84360,10.000,1.963,4.018,1.000,0.000
0.84400,10.000,1.689,4.155,1.000,0.000
0.84440,10.000,1.490,4.254,1.000,0.000
0.84480,10.000,1.517,4.241,1.000,0.000
0.84520,10.000,1.624,4.187,1.000,0.000
0.84560,10.000,1.701,4.149,1.000,0.000
0.84600,10.000,1.758,4.120,1.000,0.000
0.84640,10.000,1.799,4.100,1.000,0.000
0.84680,10.000,1.742,4.128,1.000,0.000
0.84720,10.000,1.701,4.149,1.000,0.000
0.84760,10.000,1.758,4.120,1.000,0.000
0.84800,10.000,1.885,4.057,1.000,0.000
0.84840,10.000,1.978,4.010,1.000,0.000
0.84880,9.967,1.960,4.003,1.000,0.000
0.84920,10.000,1.946,4.026,1.000,0.000
0.84960,10.000,1.936,4.031,1.000,0.000
0.85000,10.000,1.929,4.035,1.000,0.000
0.85040,10.000,1.751,4.124,1.000,0.000
0.85080,10.000,1.534,4.232,1.000,0.000
0.85120,10.000,1.463,4.268,1.000,0.000
0.85160,10.000,1.498,4.250,1.000,0.000
0.85200,10.000,1.696,4.151,1.000,0.000
0.85240,10.000,1.840,4.079,1.000,0.000
0.85280,10.000,1.859,4.070,1.000,0.000
0.85320,10.000,1.873,4.063,1.000,0.000
0.85360,10.000,1.796,4.101,1.000,0.000
0.85400,10.000,1.741,4.129,1.000,0.000
0.85440,10.000,1.873,4.063,1.000,0.000
0.85480,10.000,1.969,4.015,1.000,0.000
0.85520,10.000,1.953,4.023,1.000,0.000
0.85560,10.000,1.941,4.029,1.000,0.000
0.85600,10.000,2.019,3.990,1.000,0.000
0.85640,10.000,2.076,3.961,1.000,0.000
0.85680,10.000,2.030,3.984,1.000,0.000
0.85720,10.000,1.998,4.000,1.000,0.000
0.85760,10.000,2.060,3.969,1.000,0.000
0.85800,10.000,2.192,3.903,1.000,0.000
0.85840,10.000,2.202,3.898,1.000,0.000
0.85880,10.000,2.122,3.938,1.000,0.000
0.85920,10.000,2.151,3.924,1.000,0.000
0.85960,10.000,2.172,3.913,1.000,0.000
0.86000,10.000,2.100,3.949,1.000,0.000
0.86040,10.000,2.049,3.975,1.000,0.000
0.86080,10.000,2.097,3.951,1.000,0.000
0.86120,10.000,2.133,3.933,1.000,0.000
0.86160,10.000,2.072,3.963,1.000,0.000
0.86200,10.000,2.028,3.985,1.000,0.000
0.86240,10.000,1.909,4.045,1.000,0.000
0.86280,10.000,1.736,4.131,1.000,0.000
0.86320,10.000,1.524,4.237,1.000,0.000
0.86360,10.000,1.542,4.228,1.000,0.000
0.86400,10.000,1.728,4.135,1.000,0.000
0.86440,10.000,1.777,4.111,1.000,0.000
0.86480,10.000,1.813,4.093,1.000,0.000
0.86520,10.000,1.839,4.080,1.000,0.000
0.86560,10.000,1.945,4.027,1.000,0.000
0.86600,10.000,2.022,3.988,1.000,0.000
0.86640,10.000,2.078,3.961,1.000,0.000
0.86680,10.000,2.118,3.940,1.000,0.000
0.86720,10.000,2.062,3.968,1.000,0.000
0.86760,10.000,2.020,3.989,1.000,0.000
0.86800,10.000,2.077,3.961,1.000,0.000
0.86840,10.000,2.031,3.984,1.000,0.000
0.86880,10.000,1.998,4.000,1.000,0.000
0.86920,10.000,2.060,3.969,1.000,0.000
0.86960,10.000,2.019,3.990,1.000,0.000
0.87000,10.000,2.076,3.961,1.000,0.000
0.87040,10.000,2.117,3.941,1.000,0.000
0.87080,10.000,2.061,3.969,1.000,0.000
0.87120,10.000,2.020,3.989,1.000,0.000
0.87160,10.000,2.076,3.961,1.000,0.000
0.87200,10.000,2.117,3.941,1.000,0.000
0.87240,10.000,2.147,3.926,1.000,0.000
0.87280,10.000,2.083,3.958,1.000,0.000
0.87320,10.000,1.863,4.068,1.000,0.000
0.87360,10.000,1.703,4.148,1.000,0.000
0.87400,10.000,1.672,4.163,1.000,0.000
0.87440,10.000,1.823,4.088,1.000,0.000
0.87480,10.000,1.846,4.076,1.000,0.000
0.87520,10.000,1.604,4.197,1.000,0.000
0.87560,10.000,1.341,4.329,1.000,0.000
0.87600,10.000,1.150,4.424,1.000,0.000
0.87640,10.000,1.097,4.451,1.000,0.000
0.87680,10.000,1.231,4.384,1.000,0.000
0.87720,10.000,1.415,4.292,1.000,0.000
0.87760,10.000,1.549,4.225,1.000,0.000
0.87800,10.000,1.647,4.176,1.000,0.000
0.87840,10.000,1.805,4.097,1.000,0.000
0.87880,10.000,1.920,4.039,1.000,0.000
0.87920,10.000,1.917,4.041,1.000,0.000
0.87960,10.000,1.915,4.042,1.000,0.000
0.88000,10.000,1.913,4.043,1.000,0.000
0.88040,10.000,1.999,4.000,1.000,0.000
0.88080,10.000,2.061,3.969,1.000,0.000
0.88120,10.000,2.020,3.989,1.000,0.000
0.88160,10.000,1.990,4.004,1.000,0.000
0.88200,10.000,1.968,4.015,1.000,0.000
0.88240,10.000,1.779,4.110,1.000,0.000
0.88280,10.000,1.728,4.135,1.000,0.000
0.88320,10.000,1.864,4.067,1.000,0.000
0.88360,10.000,1.876,4.061,1.000,0.000
0.88400,10.000,1.885,4.057,1.000,0.000
0.88440,10.000,1.892,4.053,1.000,0.000
0.88480,10.000,1.896,4.051,1.000,0.000
0.88520,10.000,1.727,4.136,1.000,0.000
0.88560,10.000,1.604,4.197,1.000,0.000
0.88600,10.000,1.514,4.242,1.000,0.000
0.88640,10.000,1.535,4.232,1.000,0.000
0.88680,10.000,1.723,4.138,1.000,0.000
0.88720,10.000,1.687,4.156,1.000,0.000
0.88760,10.000,1.575,4.212,1.000,0.000
0.88800,10.000,1.579,4.210,1.000,0.000
0.88840,10.000,1.669,4.165,1.000,0.000
